,mean,std,2.5q,25q,50q,75q,97.5q,mc err
v_stim_subj.34.0,1.497896486266118,0.18560624693959857,1.1382440239518328,1.3722406815981554,1.4972926378084637,1.6223456953741309,1.8664089873703984,0.0015175366206624306
v_stim_subj.35.0,1.6330838237758172,0.17717678914388107,1.2879871809040935,1.514048752238411,1.6319736744781252,1.7508225302358258,1.9838537052321605,0.0007241691334394892
v_stim_subj.36.0,2.1867645385455283,0.19438596856360701,1.8103123638643501,2.0534568903569346,2.1860120437848054,2.317743366612465,2.5713279909298508,0.0008038576958128067
v_stim_subj.37.0,1.3545783508989786,0.16781973964875713,1.0198077192647745,1.2422130855962301,1.3574147144962836,1.4694687279544727,1.6751860487765813,0.0007322654888686265
v_stim_subj.38.0,1.4643737814688869,0.16681870959264117,1.137727656953585,1.3519054243057627,1.4641188326791215,1.5769322347772312,1.7894190504770042,0.000715208472888235
v_stim_subj.39.0,1.5067422896261005,0.16085088595277336,1.1934152895893109,1.398298470027594,1.50649773976557,1.6139400357126839,1.8208482231638339,0.0006855267411242072
v_stim_subj.40.0,1.8214314508603189,0.17234248246771441,1.4882052994501755,1.7049601624918873,1.8206420492913882,1.936053000259868,2.163049238115793,0.0007405696431182374
v_stim_subj.41.0,1.867086278624184,0.18091076701405026,1.5158435214362984,1.7448495769456662,1.8660851532871094,1.9878857779957562,2.2269881244509846,0.0007686654842037704
v_stim_subj.42.0,1.8547190640461706,0.18155112863327674,1.5006826674564189,1.732230960928031,1.8528249754710089,1.9764973680224447,2.214976544835181,0.0007912357832279438
v_stim_subj.43.0,1.6733711232924122,0.17161009124524132,1.338560962113728,1.5569555325385602,1.6727826552917575,1.7894375695004305,2.0127990397338498,0.0008085183758522582
v_stim_subj.44.0,2.1242738989054772,0.208835156875246,1.732122545974582,1.9809923098826574,2.116807928242925,2.259988346875279,2.555178852865719,0.0008551396040394627
v_stim_subj.45.0,1.3914874429574124,0.15757693168112405,1.0888653390592058,1.2850434607909844,1.3894069842087668,1.4971818573865392,1.7018096354516872,0.0006513341302294905
v_stim_subj.46.0,1.3324341207224888,0.1623122411849425,1.0153367720919177,1.2226286744872852,1.3329988153030823,1.441444943290375,1.6489494116862797,0.0007550113298648966
