,mean,std,2.5q,25q,50q,75q,97.5q,mc err
t_subj.94.0,0.39778276414322783,0.011371688697474543,0.37288354982047167,0.3907940918397948,0.39878947591629826,0.40579428413249824,0.41722122821211627,4.873154145364985e-05
t_subj.95.0,0.5880756598390682,0.015179941936603472,0.5559753337052817,0.5787042881717478,0.588891005857757,0.5982208169135522,0.6163729765745809,7.331641233305947e-05
t_subj.100.0,0.5948161110527243,0.05142987558031533,0.48348674401931035,0.5430421725678035,0.6092524621198574,0.6363193695561564,0.6541871786209775,0.001104243531087146
t_subj.103.0,0.4966966737114232,0.026488929405212677,0.44373298288790824,0.47996124850935573,0.5009168568664872,0.5135777889163669,0.542266391228777,0.00019081273610092588
t_subj.104.0,0.4929087968210948,0.012101678584032884,0.4678436801402286,0.4853719423426494,0.4932873336467152,0.5007263957192752,0.5168489822301107,5.4195812678714754e-05
t_subj.107.0,0.5465638342925427,0.0161887211984958,0.5115856425318829,0.5365138410832022,0.5477667200473852,0.5578629560866194,0.57456697038735,8.633807892685866e-05
t_subj.108.0,0.4454963666127006,0.016096475145917753,0.39180504119727594,0.4394158904361483,0.44581165548861207,0.45233166718116935,0.47375033704733327,0.00023172621602742514
t_subj.109.0,0.67456987503068,0.011623996316408721,0.6490398426467888,0.6673881321978954,0.6755895397329221,0.6827967357477959,0.6944800146036358,5.0091526156225785e-05
t_subj.111.0,0.5282522805617883,0.023636068312542797,0.4615019422220456,0.517845587571097,0.5317235076604349,0.5437557230335921,0.5627279033049324,0.0001658468969874541
t_subj.114.0,0.5987484726300577,0.013750727447629703,0.568193811217037,0.5904223269843386,0.5999463582868854,0.6083014141564788,0.6223474358035604,7.176000438014774e-05
t_subj.116.0,0.3697254314833209,0.04492283620877565,0.2951688939427043,0.3255932765933528,0.3764496516796454,0.4076441290008124,0.44598163605904034,0.0004293488693418356
t_subj.117.0,0.3325670543352826,0.020276295126371927,0.3026965327951403,0.32061235592347664,0.3290378390482439,0.3380527154603761,0.3893111963932525,0.00019181052121046058
t_subj.120.0,0.49897047404892036,0.010880747529379583,0.4747937999768466,0.4923742552897183,0.5000223361644737,0.506730119154292,0.5173056685001515,5.685008499024276e-05
t_subj.122.0,0.6507681767539717,0.01490182176215953,0.6179976121486911,0.641586959861105,0.652046294044788,0.6613507914886911,0.6761801767899247,6.713068932412586e-05
t_subj.123.0,0.665391194943777,0.019834721721846475,0.6218714916799157,0.6533398791854975,0.6670516928364254,0.6794030840094349,0.6991226907886283,0.00010060980074415471
t_subj.128.0,0.4408493945529182,0.04245917428700767,0.38898879121285945,0.4143566016911907,0.42629729422111085,0.44341770318687257,0.5347571739838202,0.0006358847035304708
t_subj.129.0,0.38436077336369356,0.022526875152410936,0.31732744176319433,0.3769646721929127,0.38932428233903027,0.3987919749061574,0.41320167544118475,0.0001859241491970355
t_subj.138.0,0.3943419304688769,0.02061358316695392,0.34969453351620083,0.38149909135729426,0.3958313166258014,0.40881281578284046,0.43012572993644355,9.433907849633537e-05
t_subj.139.0,0.6613639649564642,0.029285321526405172,0.6058794664749225,0.6360537905795354,0.6681555661033212,0.6842161441059165,0.7086529918466942,0.0001946920245088143
t_subj.143.0,0.45494086647295207,0.029674646061880357,0.4109345439756731,0.4335231574882395,0.44578026874327514,0.48228469285363396,0.5125698756056903,0.00028239014373621237
t_subj.145.0,0.4741609713048667,0.02238696761836518,0.4349137527945508,0.45947258781107914,0.47128151999519546,0.4863734449982486,0.5198867015073997,0.00012420831840183214
t_subj.147.0,0.5852362511480952,0.01595235167902384,0.5510031207416686,0.575495124647546,0.5862568125106066,0.5960792656150975,0.6135600211723053,7.332879283035841e-05
t_subj.150.0,0.5163768906679075,0.014897188955179282,0.4839871202078695,0.5072172793722257,0.5176201325569117,0.5269588810225029,0.5418795580669538,7.169539831102297e-05
t_subj.151.0,0.43863747152983207,0.012149818938290119,0.41172118200378016,0.43160303524301014,0.4398891145517179,0.4471095699378982,0.45857315741730237,6.994702519286391e-05
t_subj.152.0,0.4405408145517049,0.01703791061425231,0.40617797926353977,0.43011344774686017,0.44090047704963076,0.45085046487720515,0.47689565287558744,8.204429375677744e-05
t_subj.153.0,0.5279625410685754,0.030470946202805698,0.4725881966860993,0.5002932417787073,0.5358624143888036,0.5539830819961169,0.5729822636703434,0.0002460716101247488
t_subj.154.0,0.3921703118713723,0.010669623248606295,0.369612701939831,0.38579434412516933,0.3927017270729463,0.39900077295905184,0.4127868509578245,5.1997755547056834e-05
